TransactionID,CustomerID,ProductID,Timestamp,Quantity,UnitPrice,TotalPrice,PaymentMethod,Discount,Tax,OrderStatus
3862,487,P0971,2023-08-30,4,727.57,2910.26,PayPal,0.05,232.82,Completed
3863,231,P0351,2024-01-27,1,1682.31,1682.31,Cash,0.2,134.58,Completed
3864,42,P0305,2024-10-09,2,1429.73,2859.46,PayPal,0.0,228.76,Completed
3865,370,P0539,2023-03-10,1,1314.27,1314.27,PayPal,0.05,105.14,Failed
3866,149,P0927,2023-02-20,3,1964.22,5892.65,Cash,0.05,471.41,Completed
3867,76,P0086,2024-10-17,3,1257.72,3773.17,Cash,0.05,301.85,Completed
3868,490,P0605,2023-05-01,1,536.63,536.63,PayPal,0.1,42.93,Completed
3869,358,P0250,2023-08-15,2,1865.38,3730.76,Credit Card,0.1,298.46,Completed
3870,475,P0756,2024-08-13,3,1140.45,3421.34,Debit Card,0.1,273.71,Completed
3871,282,P0191,2024-02-03,2,829.57,1659.13,Cash,0.0,132.73,Completed
3872,453,P0493,2023-03-04,2,589.66,1179.32,PayPal,0.15,94.35,Completed
3873,7,P0413,2023-09-22,2,850.95,1701.9,Cash,0.0,136.15,Completed
3874,236,P0146,2023-08-16,2,749.66,1499.31,Cash,0.05,119.94,Completed
3875,106,P0240,2024-03-27,4,575.09,2300.36,Debit Card,0.0,184.03,Completed
3876,35,P0876,2024-07-09,3,258.53,775.58,Cash,0.0,62.05,Pending
3877,95,P0205,2023-02-02,1,1480.07,1480.07,Credit Card,0.1,118.41,Completed
3878,414,P0674,2024-02-17,4,986.67,3946.66,PayPal,0.0,315.73,Pending
3879,145,P0672,2023-05-19,3,1677.91,5033.74,Cash,0.0,402.7,Completed
3880,91,P0654,2024-02-28,4,979.51,3918.06,Credit Card,0.0,313.44,Completed
3881,64,P0206,2023-05-05,3,366.11,1098.34,PayPal,0.05,87.87,Completed
3882,453,P0566,2024-06-11,1,980.85,980.85,Credit Card,0.05,78.47,Completed
3883,279,P0038,2024-10-31,1,269.95,269.95,Debit Card,0.0,21.6,Completed
3884,161,P0516,2023-02-18,2,1737.74,3475.49,Credit Card,0.0,278.04,Completed
3885,312,P0532,2024-08-24,1,732.1,732.1,Debit Card,0.05,58.57,Failed
3886,172,P0626,2023-05-13,2,1161.85,2323.7,Credit Card,0.0,185.9,Completed
3887,218,P0914,2023-11-07,4,296.22,1184.89,Debit Card,0.0,94.79,Completed
3888,126,P0260,2023-10-12,3,588.89,1766.66,Cash,0.15,141.33,Completed
3889,453,P0917,2024-09-19,3,1594.11,4782.33,Cash,0.0,382.59,Completed
3890,4,P0677,2024-01-23,3,1605.97,4817.9,Cash,0.05,385.43,Completed
3891,187,P0502,2023-02-17,4,178.71,714.85,PayPal,0.1,57.19,Completed
3892,92,P0261,2023-02-11,4,1743.65,6974.6,Cash,0.1,557.97,Completed
3893,135,P0940,2024-09-12,3,1671.86,5015.57,Cash,0.0,401.25,Completed
3894,315,P0038,2024-12-10,1,1404.07,1404.07,Debit Card,0.0,112.33,Completed
3895,209,P0201,2024-03-09,1,1862.89,1862.89,Cash,0.05,149.03,Completed
3896,215,P0027,2023-02-05,2,500.5,1001.0,PayPal,0.1,80.08,Completed
3897,73,P0123,2023-01-30,1,660.4,660.4,PayPal,0.05,52.83,Failed
3898,390,P0039,2024-03-12,1,1425.97,1425.97,Debit Card,0.05,114.08,Completed
3899,360,P0777,2023-06-06,1,906.5,906.5,Cash,0.0,72.52,Pending
3900,144,P0431,2023-01-10,3,748.21,2244.62,Credit Card,0.0,179.57,Pending
3901,15,P0432,2024-08-13,3,849.77,2549.31,Debit Card,0.0,203.94,Completed
3902,259,P0329,2024-04-03,2,1549.28,3098.56,Debit Card,0.0,247.88,Completed
3903,123,P0979,2023-09-16,4,569.87,2279.46,Cash,0.15,182.36,Failed
3904,122,P0450,2023-02-09,3,308.02,924.05,Cash,0.0,73.92,Completed
3905,337,P0608,2023-05-03,1,1249.43,1249.43,PayPal,0.0,99.95,Completed
3906,129,P0691,2023-12-16,2,1371.67,2743.34,Credit Card,0.15,219.47,Completed
3907,464,P0446,2023-08-23,2,109.77,219.54,Debit Card,0.0,17.56,Pending
3908,277,P0546,2024-01-13,2,1596.69,3193.38,Cash,0.05,255.47,Completed
3909,82,P0404,2024-11-12,4,361.8,1447.2,Credit Card,0.0,115.78,Completed
3910,4,P0891,2024-03-27,4,831.43,3325.73,Debit Card,0.1,266.06,Completed
3911,231,P0263,2023-08-22,2,1082.73,2165.46,Debit Card,0.0,173.24,Completed
3912,377,P0500,2024-11-10,3,587.4,1762.2,Credit Card,0.0,140.98,Completed
3913,174,P0663,2024-05-13,4,1813.32,7253.28,Debit Card,0.0,580.26,Completed
3914,43,P0118,2023-02-01,1,1108.35,1108.35,PayPal,0.1,88.67,Completed
3915,178,P0774,2024-06-15,3,1880.64,5641.91,Debit Card,0.0,451.35,Completed
3916,460,P0726,2023-03-05,2,1904.52,3809.05,Cash,0.0,304.72,Completed
3917,480,P0982,2024-06-23,1,1626.79,1626.79,Debit Card,0.0,130.14,Completed
3918,425,P0686,2024-12-07,3,1352.24,4056.72,Cash,0.1,324.54,Completed
3919,210,P0525,2024-04-20,4,327.44,1309.78,Cash,0.1,104.78,Completed
3920,22,P0060,2023-03-17,2,514.85,1029.7,Credit Card,0.0,82.38,Completed
3921,482,P0919,2023-07-10,3,578.91,1736.74,Cash,0.05,138.94,Completed
3922,437,P0222,2024-08-23,1,1896.72,1896.72,Credit Card,0.05,151.74,Completed
3923,225,P0318,2024-06-23,4,951.09,3804.36,Debit Card,0.1,304.35,Completed
3924,284,P0024,2024-09-09,3,1841.35,5524.06,Credit Card,0.0,441.93,Completed
3925,263,P0121,2023-09-15,4,1644.0,6576.0,Cash,0.0,526.08,Completed
3926,338,P0118,2023-02-12,1,1973.52,1973.52,Debit Card,0.2,157.88,Completed
3927,35,P0364,2023-06-13,2,1310.47,2620.93,PayPal,0.0,209.67,Completed
3928,198,P0853,2024-01-16,4,1676.39,6705.55,Debit Card,0.0,536.44,Completed
3929,396,P0683,2024-04-07,2,1784.45,3568.9,Cash,0.1,285.51,Completed
3930,63,P0266,2023-04-03,2,178.02,356.04,Debit Card,0.0,28.48,Completed
3931,374,P0786,2024-07-17,2,1804.03,3608.06,Debit Card,0.0,288.64,Completed
3932,221,P0733,2023-05-29,2,611.94,1223.88,Cash,0.0,97.91,Completed
3933,140,P0023,2023-10-02,1,639.61,639.61,Cash,0.0,51.17,Completed
3934,151,P0523,2023-06-16,4,1796.48,7185.92,PayPal,0.0,574.87,Completed
3935,430,P0943,2023-09-29,4,1504.64,6018.54,Credit Card,0.0,481.48,Completed
3936,349,P0219,2024-08-11,4,1763.86,7055.44,Credit Card,0.1,564.44,Completed
3937,226,P0606,2023-09-08,3,890.81,2672.42,Cash,0.0,213.79,Completed
3938,393,P0443,2023-02-13,2,1674.63,3349.26,Credit Card,0.0,267.94,Completed
3939,106,P0899,2024-04-23,1,170.52,170.52,Credit Card,0.1,13.64,Pending
3940,428,P0992,2024-08-23,3,1149.61,3448.84,Debit Card,0.05,275.91,Pending
3941,83,P0357,2024-08-04,1,1857.16,1857.16,PayPal,0.0,148.57,Completed
3942,495,P0625,2023-02-04,1,1630.65,1630.65,Cash,0.0,130.45,Completed
3943,273,P0613,2024-05-05,1,586.82,586.82,Debit Card,0.0,46.95,Completed
3944,447,P0119,2024-11-08,3,1267.89,3803.66,Debit Card,0.0,304.29,Completed
3945,342,P0221,2024-03-20,2,1149.03,2298.06,Credit Card,0.0,183.84,Completed
3946,263,P0670,2024-04-03,2,1069.67,2139.35,Debit Card,0.05,171.15,Completed
3947,118,P0217,2024-04-05,1,899.89,899.89,Debit Card,0.0,71.99,Completed
3948,142,P0904,2024-01-09,4,1875.74,7502.94,Credit Card,0.0,600.24,Completed
3949,266,P0973,2024-06-21,2,994.85,1989.7,PayPal,0.05,159.18,Failed
3950,178,P0656,2023-06-08,4,916.57,3666.27,PayPal,0.2,293.3,Completed
3951,345,P0839,2024-08-13,2,1709.06,3418.12,Cash,0.1,273.45,Completed
3952,192,P0317,2023-04-28,4,1865.74,7462.96,Credit Card,0.05,597.04,Completed
3953,389,P0301,2023-10-08,2,322.13,644.26,PayPal,0.1,51.54,Failed
3954,104,P0801,2024-02-10,4,872.47,3489.9,Debit Card,0.05,279.19,Completed
3955,70,P0433,2024-05-18,3,1050.54,3151.61,Credit Card,0.0,252.13,Completed
3956,352,P0385,2023-09-30,4,796.44,3185.77,PayPal,0.1,254.86,Completed
3957,340,P0367,2023-12-13,2,1939.21,3878.41,Debit Card,0.2,310.27,Pending
3958,238,P0938,2023-04-24,2,1709.5,3419.0,PayPal,0.2,273.52,Completed
3959,474,P0140,2023-09-28,2,1039.42,2078.84,Debit Card,0.05,166.31,Completed
3960,156,P0335,2024-02-26,3,1944.72,5834.16,Credit Card,0.05,466.73,Completed
3961,453,P0135,2023-05-20,3,947.8,2843.41,Cash,0.2,227.47,Completed
3962,325,P0660,2023-06-14,2,1929.58,3859.17,Credit Card,0.0,308.73,Completed
3963,354,P0671,2023-03-21,4,194.39,777.57,PayPal,0.0,62.21,Completed
3964,215,P0515,2023-05-01,1,504.49,504.49,PayPal,0.0,40.36,Completed
3965,238,P0790,2024-06-06,1,1932.65,1932.65,PayPal,0.0,154.61,Completed
3966,453,P0856,2023-01-19,2,64.03,128.05,Debit Card,0.0,10.24,Completed
3967,372,P0058,2024-03-15,2,948.36,1896.73,Debit Card,0.05,151.74,Completed
3968,369,P0607,2023-07-01,2,1302.33,2604.66,PayPal,0.0,208.37,Completed
3969,190,P0129,2024-04-28,3,766.42,2299.25,Cash,0.0,183.94,Completed
3970,42,P0876,2024-08-28,2,953.82,1907.63,Credit Card,0.0,152.61,Completed
3971,432,P0125,2023-07-09,2,1734.43,3468.87,PayPal,0.0,277.51,Completed
3972,334,P0111,2023-03-30,3,999.12,2997.36,Debit Card,0.0,239.79,Completed
3973,233,P0489,2023-02-02,4,159.1,636.39,PayPal,0.0,50.91,Completed
3974,56,P0121,2024-06-22,1,492.96,492.96,Cash,0.0,39.44,Completed
3975,100,P0520,2024-09-15,3,250.43,751.3,Cash,0.0,60.1,Completed
3976,377,P0004,2023-05-25,2,917.94,1835.88,Cash,0.0,146.87,Completed
3977,257,P0136,2023-04-04,1,484.38,484.38,Cash,0.05,38.75,Completed
3978,424,P0591,2024-01-04,2,1790.86,3581.72,PayPal,0.0,286.54,Completed
3979,33,P0073,2024-01-12,2,738.61,1477.21,Credit Card,0.1,118.18,Completed
3980,464,P0074,2023-08-28,3,750.64,2251.91,Cash,0.1,180.15,Completed
3981,408,P0696,2024-06-21,1,1639.68,1639.68,PayPal,0.0,131.17,Completed
3982,169,P0036,2024-12-06,1,1623.61,1623.61,Debit Card,0.0,129.89,Completed
3983,326,P0442,2023-06-21,3,214.83,644.49,Cash,0.1,51.56,Completed
3984,94,P0756,2023-12-07,3,635.82,1907.46,Debit Card,0.0,152.6,Completed
3985,225,P0143,2024-01-17,3,320.86,962.57,Credit Card,0.0,77.01,Completed
3986,185,P0948,2024-08-08,4,1720.61,6882.46,Credit Card,0.0,550.6,Completed
3987,473,P0676,2023-12-12,4,1453.8,5815.22,Cash,0.05,465.22,Completed
3988,461,P0528,2023-07-30,4,521.33,2085.32,Credit Card,0.0,166.83,Completed
3989,402,P0480,2024-01-27,1,435.76,435.76,Cash,0.0,34.86,Completed
3990,423,P0105,2024-03-07,1,545.28,545.28,PayPal,0.0,43.62,Completed
3991,402,P0683,2023-08-11,1,1120.71,1120.71,PayPal,0.0,89.66,Completed
3992,413,P0920,2024-06-21,2,1493.64,2987.28,Cash,0.0,238.98,Completed
3993,316,P0746,2023-10-31,2,1736.11,3472.23,PayPal,0.0,277.78,Completed
3994,484,P0679,2023-03-22,4,1416.21,5664.85,Cash,0.0,453.19,Completed
3995,206,P0974,2024-02-13,2,1463.72,2927.43,Debit Card,0.1,234.19,Completed
3996,217,P0228,2023-06-11,1,1606.13,1606.13,PayPal,0.0,128.49,Completed
3997,394,P0755,2023-04-05,1,1857.4,1857.4,Cash,0.0,148.59,Completed
3998,348,P0964,2024-09-12,4,640.29,2561.17,Debit Card,0.0,204.89,Completed
3999,122,P0218,2023-10-30,1,1599.96,1599.96,Credit Card,0.0,128.0,Completed
4000,491,P0761,2023-06-08,1,1568.03,1568.03,PayPal,0.0,125.44,Completed
4001,426,P0105,2024-08-26,2,69.91,139.83,Credit Card,0.1,11.19,Completed
4002,494,P0372,2023-06-23,3,194.07,582.22,Cash,0.0,46.58,Completed
4003,191,P0657,2023-04-27,4,555.0,2219.99,Credit Card,0.0,177.6,Completed
4004,112,P0437,2024-06-08,1,1702.85,1702.85,Credit Card,0.15,136.23,Completed
4005,208,P0158,2024-04-09,4,267.47,1069.88,Cash,0.0,85.59,Completed
4006,120,P0760,2023-07-16,3,1906.09,5718.26,Cash,0.0,457.46,Completed
4007,44,P0596,2023-12-05,3,1814.92,5444.77,Cash,0.0,435.58,Completed
4008,202,P0866,2024-05-28,4,1814.54,7258.16,Credit Card,0.0,580.65,Completed
4009,241,P0115,2024-12-16,2,1780.23,3560.45,Credit Card,0.0,284.84,Pending
4010,330,P0834,2024-07-05,4,761.1,3044.39,Credit Card,0.05,243.55,Completed
4011,123,P0701,2024-12-02,4,1825.58,7302.31,Debit Card,0.0,584.18,Completed
4012,195,P0540,2024-10-28,2,1886.2,3772.41,Credit Card,0.1,301.79,Completed
4013,270,P0935,2024-08-29,2,1684.03,3368.05,PayPal,0.2,269.44,Completed
4014,294,P0954,2024-04-21,4,541.89,2167.57,PayPal,0.0,173.41,Completed
4015,124,P0372,2023-01-08,2,1523.61,3047.21,Credit Card,0.0,243.78,Completed
4016,253,P0303,2023-01-21,3,1880.84,5642.51,PayPal,0.0,451.4,Completed
4017,461,P0609,2024-07-05,4,439.52,1758.06,Debit Card,0.05,140.64,Completed
4018,361,P0349,2023-09-05,2,1817.57,3635.14,Debit Card,0.1,290.81,Completed
4019,45,P0038,2023-01-14,4,1684.08,6736.3,PayPal,0.0,538.9,Completed
4020,269,P0119,2023-03-02,3,735.46,2206.37,PayPal,0.05,176.51,Completed
4021,71,P0948,2023-11-06,1,1863.59,1863.59,Debit Card,0.0,149.09,Completed
4022,419,P0795,2024-05-24,1,1097.77,1097.77,Cash,0.0,87.82,Completed
4023,67,P0660,2024-03-01,2,1478.41,2956.81,Cash,0.0,236.54,Pending
4024,473,P0656,2024-08-28,3,1307.8,3923.39,Cash,0.1,313.87,Completed
4025,216,P0049,2024-01-06,1,204.38,204.38,Credit Card,0.0,16.35,Completed
4026,325,P0602,2024-09-25,2,726.63,1453.26,PayPal,0.05,116.26,Completed
4027,297,P0260,2023-10-13,3,388.91,1166.73,Cash,0.0,93.34,Completed
4028,253,P0025,2023-06-30,1,1753.74,1753.74,Cash,0.0,140.3,Completed
4029,236,P0181,2024-07-23,2,583.96,1167.93,PayPal,0.05,93.43,Pending
4030,385,P0512,2024-10-15,3,1309.58,3928.75,Credit Card,0.0,314.3,Failed
4031,490,P0847,2024-03-28,3,284.56,853.69,Cash,0.05,68.3,Completed
4032,124,P0153,2023-09-24,1,478.39,478.39,PayPal,0.15,38.27,Completed
4033,384,P0440,2024-11-07,2,83.09,166.18,Cash,0.0,13.29,Pending
4034,429,P0570,2023-09-28,3,929.53,2788.58,Credit Card,0.05,223.09,Completed
4035,425,P0577,2024-08-15,4,1856.42,7425.69,Debit Card,0.2,594.05,Completed
4036,402,P0293,2023-03-28,3,698.74,2096.21,PayPal,0.0,167.7,Pending
4037,90,P0206,2023-05-15,3,394.89,1184.66,PayPal,0.0,94.77,Completed
4038,260,P0658,2023-12-28,3,957.35,2872.05,Cash,0.1,229.76,Failed
4039,246,P0278,2024-01-27,3,289.95,869.84,PayPal,0.0,69.59,Pending
4040,225,P0607,2023-05-07,3,426.02,1278.06,Cash,0.05,102.24,Failed
4041,140,P0809,2024-06-11,3,1112.34,3337.01,Credit Card,0.1,266.96,Completed
4042,26,P0213,2024-01-24,1,365.41,365.41,Debit Card,0.0,29.23,Completed
4043,403,P0997,2023-11-04,1,792.63,792.63,Cash,0.0,63.41,Completed
4044,308,P0855,2023-02-07,2,625.06,1250.13,Credit Card,0.15,100.01,Completed
4045,66,P0973,2024-12-14,2,1893.81,3787.62,Cash,0.0,303.01,Completed
4046,16,P0591,2024-04-02,1,417.76,417.76,Credit Card,0.05,33.42,Completed
4047,88,P0541,2024-08-21,4,288.39,1153.57,Credit Card,0.0,92.29,Completed
4048,454,P0343,2024-12-22,2,1482.97,2965.94,Debit Card,0.0,237.27,Completed
4049,490,P0125,2024-01-15,2,1994.82,3989.63,Credit Card,0.1,319.17,Completed
4050,24,P0636,2023-06-02,1,493.75,493.75,Credit Card,0.1,39.5,Completed
4051,71,P0951,2024-11-07,1,1859.51,1859.51,Cash,0.05,148.76,Completed
4052,487,P0920,2023-10-27,1,790.43,790.43,PayPal,0.0,63.23,Completed
4053,145,P0161,2024-06-17,1,419.34,419.34,Cash,0.05,33.55,Completed
4054,226,P0957,2023-10-10,4,607.14,2428.55,Cash,0.1,194.28,Failed
4055,118,P0596,2024-03-22,2,551.72,1103.44,Credit Card,0.0,88.28,Completed
4056,454,P0525,2024-08-30,1,552.46,552.46,Credit Card,0.0,44.2,Completed
4057,364,P0012,2023-11-13,2,845.68,1691.37,Cash,0.0,135.31,Failed
4058,128,P0100,2024-10-22,1,552.01,552.01,Cash,0.1,44.16,Completed
4059,330,P0840,2023-04-02,4,1146.68,4586.7,Cash,0.1,366.94,Completed
4060,35,P0119,2024-03-03,3,1250.68,3752.04,Credit Card,0.1,300.16,Completed
4061,390,P0176,2023-04-15,2,1426.36,2852.72,PayPal,0.15,228.22,Completed
4062,75,P0955,2023-10-30,1,1876.32,1876.32,Debit Card,0.1,150.11,Completed
4063,137,P0786,2024-03-14,4,176.06,704.24,Cash,0.0,56.34,Completed
4064,314,P0936,2023-03-04,3,1891.16,5673.47,Cash,0.0,453.88,Completed
4065,100,P0215,2024-12-05,1,920.34,920.34,PayPal,0.1,73.63,Completed
4066,191,P0711,2024-08-09,3,1626.64,4879.91,PayPal,0.0,390.39,Completed
4067,47,P0771,2023-10-04,2,1485.67,2971.34,Debit Card,0.0,237.71,Completed
4068,287,P0046,2024-10-23,4,1365.41,5461.63,PayPal,0.1,436.93,Completed
4069,344,P0166,2023-11-29,3,1527.77,4583.32,PayPal,0.0,366.67,Completed
4070,199,P0216,2023-09-28,1,1490.12,1490.12,PayPal,0.05,119.21,Completed
4071,60,P0230,2023-04-08,4,1180.07,4720.29,PayPal,0.1,377.62,Completed
4072,288,P0081,2023-06-23,2,810.12,1620.24,Cash,0.15,129.62,Completed
4073,462,P0766,2024-02-01,2,1736.08,3472.16,Cash,0.0,277.77,Completed
4074,358,P0285,2023-11-02,1,744.28,744.28,Cash,0.0,59.54,Completed
4075,146,P0478,2024-07-23,2,1189.77,2379.54,Credit Card,0.0,190.36,Completed
4076,250,P0022,2024-03-11,1,1904.89,1904.89,PayPal,0.1,152.39,Completed
4077,337,P0774,2024-10-07,2,1556.86,3113.72,Debit Card,0.0,249.1,Completed
4078,220,P0079,2023-01-22,3,1324.73,3974.18,Cash,0.0,317.93,Completed
4079,75,P0985,2024-09-12,3,1086.26,3258.78,Cash,0.05,260.7,Pending
4080,237,P0772,2024-09-07,4,1979.79,7919.18,Credit Card,0.05,633.53,Completed
4081,312,P0680,2024-01-25,1,127.86,127.86,PayPal,0.0,10.23,Failed
4082,470,P0984,2024-09-02,2,101.29,202.59,Credit Card,0.0,16.21,Completed
4083,107,P0891,2024-05-23,1,549.08,549.08,Credit Card,0.0,43.93,Completed
4084,338,P0353,2023-09-05,2,773.3,1546.6,Credit Card,0.2,123.73,Completed
4085,263,P0296,2024-07-13,3,1986.69,5960.08,PayPal,0.1,476.81,Failed
4086,431,P0134,2024-07-08,1,119.19,119.19,Cash,0.1,9.54,Pending
4087,11,P0080,2023-09-22,1,1823.58,1823.58,Debit Card,0.0,145.89,Completed
4088,97,P0500,2023-06-02,2,234.81,469.62,Credit Card,0.0,37.57,Completed
4089,335,P0541,2024-09-16,2,763.73,1527.46,Credit Card,0.0,122.2,Completed
4090,212,P0233,2023-04-22,4,1726.01,6904.05,Credit Card,0.0,552.32,Completed
4091,399,P0404,2023-05-21,2,1401.03,2802.06,PayPal,0.0,224.16,Completed
4092,468,P0193,2023-08-21,3,290.54,871.63,Credit Card,0.0,69.73,Completed
4093,11,P0350,2024-12-16,4,194.31,777.24,Credit Card,0.0,62.18,Completed
4094,499,P0436,2024-09-26,3,682.6,2047.81,Credit Card,0.0,163.83,Failed
4095,497,P0773,2023-10-03,1,172.18,172.18,PayPal,0.05,13.77,Completed
4096,7,P0686,2024-03-07,2,715.3,1430.6,Cash,0.05,114.45,Completed
4097,17,P0602,2024-12-05,3,996.98,2990.95,Debit Card,0.0,239.28,Completed
4098,486,P0737,2023-11-15,2,823.88,1647.75,PayPal,0.1,131.82,Completed
4099,225,P0506,2024-06-04,1,568.92,568.92,PayPal,0.0,45.51,Completed
4100,5,P0863,2023-11-27,4,1185.83,4743.31,PayPal,0.05,379.46,Completed
4101,82,P0481,2024-06-14,1,759.98,759.98,Debit Card,0.0,60.8,Completed
4102,31,P0826,2023-04-03,4,557.44,2229.75,PayPal,0.15,178.38,Completed
4103,410,P0156,2024-06-24,3,643.37,1930.11,Cash,0.0,154.41,Completed
4104,175,P0214,2023-02-26,3,681.74,2045.21,Cash,0.05,163.62,Completed
4105,348,P0189,2023-09-15,3,1978.51,5935.54,PayPal,0.0,474.84,Completed
4106,25,P0582,2024-12-05,4,1946.75,7787.0,PayPal,0.05,622.96,Completed
4107,85,P0343,2023-02-09,3,261.33,783.99,PayPal,0.0,62.72,Pending
4108,150,P0238,2023-08-14,4,1960.4,7841.58,Cash,0.0,627.33,Completed
4109,440,P0285,2024-06-01,1,272.19,272.19,Cash,0.0,21.78,Completed
4110,416,P0590,2023-08-02,1,1444.1,1444.1,PayPal,0.0,115.53,Completed
4111,61,P0215,2024-07-26,2,1683.29,3366.58,Credit Card,0.0,269.33,Completed
4112,228,P0574,2023-02-13,1,1819.19,1819.19,PayPal,0.0,145.54,Completed
4113,297,P0545,2024-12-15,1,1518.54,1518.54,PayPal,0.0,121.48,Completed
4114,341,P0704,2023-07-26,3,974.07,2922.21,Credit Card,0.0,233.78,Completed
4115,374,P0495,2024-07-11,1,1115.31,1115.31,Debit Card,0.0,89.22,Completed
4116,100,P0896,2024-07-26,3,1128.95,3386.86,Debit Card,0.05,270.95,Completed
4117,326,P0823,2024-03-02,4,915.83,3663.33,Cash,0.0,293.07,Completed
4118,243,P0775,2024-01-19,2,710.63,1421.27,Credit Card,0.0,113.7,Completed
4119,469,P0408,2024-11-30,3,353.02,1059.06,PayPal,0.05,84.72,Pending
4120,148,P0070,2024-08-21,4,989.36,3957.43,Debit Card,0.0,316.59,Failed
4121,467,P0557,2024-09-27,2,529.39,1058.77,Credit Card,0.0,84.7,Completed
4122,271,P0735,2023-01-28,4,681.06,2724.22,Debit Card,0.0,217.94,Completed
4123,330,P0909,2023-02-09,2,1427.01,2854.03,Credit Card,0.0,228.32,Completed
4124,322,P0628,2024-09-19,1,110.79,110.79,PayPal,0.05,8.86,Completed
4125,488,P0020,2024-08-13,4,630.97,2523.86,PayPal,0.1,201.91,Failed
4126,288,P0048,2024-02-15,1,355.51,355.51,PayPal,0.0,28.44,Completed
4127,203,P0628,2024-01-22,1,1533.22,1533.22,Debit Card,0.0,122.66,Completed
4128,367,P0889,2024-04-27,1,1365.49,1365.49,PayPal,0.0,109.24,Completed
4129,287,P0123,2023-07-02,2,1522.5,3044.99,Cash,0.05,243.6,Completed
4130,323,P0678,2024-09-12,3,1098.16,3294.49,Credit Card,0.05,263.56,Completed
4131,217,P0670,2024-08-19,2,228.1,456.21,PayPal,0.0,36.5,Completed
4132,379,P0429,2024-04-10,2,861.58,1723.15,PayPal,0.0,137.85,Completed
4133,260,P0016,2023-03-04,3,512.69,1538.07,Cash,0.0,123.05,Completed
4134,467,P0933,2023-09-30,1,1327.91,1327.91,PayPal,0.0,106.23,Completed
4135,451,P0836,2024-06-16,3,650.67,1952.01,Debit Card,0.05,156.16,Completed
4136,410,P0956,2023-11-06,1,1642.01,1642.01,PayPal,0.0,131.36,Completed
4137,187,P0588,2024-11-30,1,237.96,237.96,Cash,0.1,19.04,Completed
4138,446,P0682,2024-03-29,2,535.91,1071.83,Debit Card,0.0,85.75,Completed
4139,378,P0410,2023-04-21,4,1364.61,5458.44,PayPal,0.0,436.68,Completed
4140,487,P0899,2024-07-15,3,1839.83,5519.5,Credit Card,0.0,441.56,Completed
4141,355,P0464,2024-12-18,2,805.32,1610.64,Credit Card,0.0,128.85,Completed
4142,482,P0052,2023-08-04,4,1653.66,6614.64,Credit Card,0.1,529.17,Completed
4143,405,P0580,2023-09-11,1,777.28,777.28,Credit Card,0.05,62.18,Completed
4144,400,P0689,2024-07-18,4,637.0,2547.98,PayPal,0.0,203.84,Completed
4145,455,P0879,2023-03-01,1,1020.63,1020.63,Debit Card,0.0,81.65,Completed
4146,455,P0118,2024-12-11,3,1258.57,3775.71,Credit Card,0.0,302.06,Completed
4147,218,P0841,2023-02-22,2,517.67,1035.34,Cash,0.0,82.83,Completed
4148,327,P0836,2024-12-01,4,1390.07,5560.28,Credit Card,0.1,444.82,Completed
4149,482,P0333,2023-06-19,1,1433.88,1433.88,Cash,0.0,114.71,Pending
4150,454,P0771,2023-09-01,1,58.36,58.36,Debit Card,0.1,4.67,Completed
4151,499,P0534,2023-06-04,2,641.75,1283.5,Cash,0.0,102.68,Completed
4152,401,P0568,2023-12-29,2,68.59,137.18,Debit Card,0.0,10.97,Completed
4153,218,P0243,2024-04-18,2,1142.71,2285.43,Credit Card,0.1,182.83,Pending
4154,95,P0327,2024-07-11,4,1544.59,6178.35,Credit Card,0.05,494.27,Completed
4155,39,P0157,2024-10-01,4,997.04,3988.15,Debit Card,0.0,319.05,Completed
4156,295,P0528,2024-08-08,4,819.05,3276.22,Cash,0.15,262.1,Pending
4157,309,P0189,2023-10-28,2,292.46,584.91,PayPal,0.0,46.79,Completed
4158,475,P0174,2023-02-22,4,1752.59,7010.37,Cash,0.0,560.83,Completed
4159,495,P0329,2024-12-26,1,1470.8,1470.8,PayPal,0.0,117.66,Completed
4160,2,P0645,2024-05-30,2,1999.79,3999.58,PayPal,0.1,319.97,Completed
4161,204,P0452,2023-10-03,1,1344.84,1344.84,PayPal,0.0,107.59,Completed
4162,1,P0863,2024-06-10,1,606.37,606.37,Cash,0.0,48.51,Completed
4163,225,P0105,2023-01-18,3,1125.94,3377.81,Cash,0.0,270.22,Completed
4164,142,P0718,2024-08-03,2,1703.2,3406.4,Credit Card,0.0,272.51,Completed
4165,325,P0990,2024-12-11,3,1024.85,3074.54,PayPal,0.0,245.96,Completed
4166,46,P0382,2023-07-31,1,1682.6,1682.6,PayPal,0.2,134.61,Completed
4167,219,P0932,2023-03-30,4,964.75,3858.99,Credit Card,0.0,308.72,Completed
4168,496,P0374,2024-10-09,3,236.91,710.72,Cash,0.0,56.86,Completed
4169,117,P0896,2023-01-01,2,1678.84,3357.69,Cash,0.0,268.61,Completed
4170,269,P0760,2024-07-18,4,529.37,2117.48,PayPal,0.05,169.4,Completed
4171,199,P0583,2024-07-13,4,1749.39,6997.57,Credit Card,0.0,559.81,Completed
4172,29,P0176,2023-02-17,3,1811.63,5434.9,Credit Card,0.0,434.79,Completed
4173,147,P0298,2023-08-17,1,548.89,548.89,Cash,0.05,43.91,Completed
4174,411,P0587,2023-07-28,3,1496.96,4490.89,Credit Card,0.1,359.27,Completed
